Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"DUNCAN, John J., Jr.","[' (son of John James Duncan), \r', 'a Representative from Tennessee; born in Lebanon, Wilson County, \r', 'Tenn., July 21, 1947; graduated from Holston High School, Knoxville, Tenn.; \r', 'B.S., University of Tennessee, Knoxville, Tenn., 1969; J.D., National Law \r', 'Center, George Washington University, Washington, D.C., 1973; lawyer, private \r', 'practice; Army National Guard, 1970-1987; United States Army Reserve, \r', '1970-1987; state trial judge, Knox County, Tenn., 1981-1988; elected as a \r', 'Republican to the One Hundredth Congress, by special election, to fill the \r', 'vacancy caused by the death of his father, John J. Duncan, and simultaneously \r', 'elected to the One Hundred First Congress; reelected to the One Hundred Second \r', 'and to the thirteen succeeding Congresses (November 8, 1988-present). \r']",D000533,0,1,1,0,0,0,0,0,0,0
"EDWARDS, Donna F.","['a Representative from Maryland; born in Yanceyville, Caswell County, \r', 'N.C., June 28, 1958; B.A., Wake Forest University, Winston-Salem, N.C., 1980; \r', 'J.D., Franklin Pierce Law Center, Concord, N. H., 1989; lawyer, private \r', 'practice; clerk, District of Columbia Superior Court Judge; executive director, \r', 'National Network to End Domestic Violence; executive director, Center for a New \r', 'Democracy; executive director, The Arca Foundation; elected as a Democrat to \r', 'the One Hundred Tenth Congress, by special election, to fill the vacancy caused \r', 'by the resignation of United States Representative Albert Russell Wynn, and \r', 'reelected to the four succeeding Congresses (June 17, 2008-January 3, 2017); \r', 'was not a candidate for reelection to the One Hundred Fifteenth Congress in \r', '2016, but was an unsuccessful candidate for nomination to the United States \r', 'Senate.\r']",E000290,1,0,1,0,0,0,0,0,0,0
"EDWARDS, Thomas Chester (Chet)","['a Representative from Texas; born in Corpus Christi, Nueces County, \r', 'Tex., November 24, 1951; B.A., Texas Agricultural &amp; Mechanical University, \r', '1974; M.B.A., Harvard University Business School, Cambridge, Mass., 1981; \r', 'legislative and district administrative assistant to United States \r', 'Representative Olin Teague of Texas, 1974-1977; unsuccessful candidate for \r', 'nomination to the Ninety-sixth Congress in 1978; business executive; member of \r', 'the Texas state senate, 1983-1990; elected as a Democrat to the One Hundred \r', 'Second and to the nine succeeding Congresses (January 3, 1991-January 3, 2011); \r', 'unsuccessful candidate for reelection to the One Hundred Twelfth Congress in \r', '2010. \r']",E000063,1,0,0,0,1,0,0,0,0,0
"EHLERS, Vernon James","['a Representative from Michigan; born in Pipestone, Pipestone County, \r', 'Minn., February 6, 1934; educated at home by his parents; attended Calvin \r', 'College, Grand Rapids, Mich., 1952-1956; A.B., University of California, \r', 'Berkeley, Calif., 1956; Ph.D., University of California, Berkeley, Calif., \r', '1960; teaching and scientific research, Lawrence Berkeley Laboratory, \r', 'University of California, Berkeley, 1956-1966; professor of physics, Calvin \r', 'College, Grand Rapids, Mich., 1966-1983; commissioner, Kent County, Mich., \r', '1975-1983; member of the Michigan state house of representatives, 1983-1985; \r', 'member of the Michigan state senate, 1985-1993; elected as a Republican to the \r', 'One Hundred Third Congress by special election, to fill the vacancy caused by \r', 'the death of United States Representative Paul B. Henry, reelected to the eight \r', 'succeeding Congresses (December 7, 1993-January 3, 2011); chair, Committee on \r', 'House Administration (One Hundred Ninth Congress); was not a candidate for \r', 'reelection to the One Hundred Twelfth Congress in 2010; died on August 15, \r', '2017, in Grand Rapids, Mich. \r']",E000092,1,0,0,1,0,0,0,0,0,0
"ELLISON, Keith","['a Representative from Minnesota; born in Detroit, Wayne County, \r', 'Mich., August 4, 1963; graduated from University of Detroit Jesuit High School \r', 'and Academy, Detroit, Mich., 1981; B.A., Wayne State University, Detroit, \r', 'Mich., 1986; J.D., University of Minnesota Law School, Minneapolis, Minn., \r', '1990; lawyer, private practice; member of the Minnesota state house of \r', 'representatives, 2003-2006; elected as a Democrat to the One Hundred Tenth and \r', 'to the five succeeding Congresses (January 3, 2007-present).\r']",E000288,1,0,1,0,0,0,0,0,0,0
"ELLSWORTH, Brad","['a Representative from Indiana; born in Jasper, Dubois County, Ind., \r', 'September 11, 1958; B.S., Indiana State University, Evansville, Ind., 1981; \r', 'M.S., Indiana State University, Evansville, Ind., 1993; police officer; \r', 'sheriff, Vanderburgh County, Ind., 1999-2007; elected as a Democrat to the One \r', 'Hundred Tenth and to the succeeding Congress (January 3, 2007-January 3, 2011); \r', 'not a candidate for reelection to the One Hundred Twelfth Congress, but was an \r', 'unsuccessful candidate for the United States Senate in 2010.\r']",E000289,0,1,0,0,0,0,1,0,0,0
"EMERSON, Jo Ann","[' (wife of Bill Emerson), \r', 'a Representative from Missouri; born in Bethesda, Montgomery County, \r', 'Md., September 16, 1950; graduated from Walt Whitman High School, Bethesda, \r', 'Md., 1968; B.A., Ohio Wesleyan University, Delaware, Ohio, 1972; professional \r', 'advocate; elected as a Republican to the One Hundred Fourth Congress, by \r', 'special election to fill the vacancy caused by the death of her husband, United \r', 'States Representative Bill Emerson, and simultaneously elected as an \r', 'Independent to the One Hundred Fifth Congress; resumed prior party affiliation \r', 'as a Republican at the start of the One Hundred Fifth Congress; reelected as a \r', 'Republican to the One Hundred Sixth and to the seven succeeding Congresses \r', 'until her resignation on January 22, 2013 (November 5, 1996-January 22, 2013). \r']",E000172,1,0,0,0,0,0,0,0,0,0
"ENGEL, Eliot Lance","['a Representative from New York; born in New York, Bronx County, \r', 'N.Y., February 18, 1947; attended Bronx public schools; B.A., Hunter-Lehman \r', 'College, City University of New York, New York, N.Y., 1969; M.A., Herbert H. \r', 'Lehman College, City University of New York, New York, N.Y., 1973; J.D., New \r', 'York Law School, New York, N.Y., 1987; teacher; member of the New York state \r', 'assembly, 1977-1988; elected as a Democrat to the One Hundred First and to the \r', 'fourteen succeeding Congresses (January 3,1989-present).\r']",E000179,1,0,1,0,0,1,0,0,0,0
"ESHOO, Anna Georges","['a Representative from California; born in New Britain, Hartford \r', 'County, Conn., December 13, 1942; A.A., Canada College, Redwood City, Calif., \r', '1975; Democratic National Committeewoman from California, 1980-1992; chief of \r', 'staff, speaker pro tempore of the California state assembly, 1981-1982; member \r', 'of the San Mateo County, Calif., board of supervisors, 1983-1992, president, \r', '1986; member, California Democratic state central executive committee; member \r', 'of the Democratic National Commission on Presidential Nominations, 1982; \r', 'unsuccessful candidate for election to the United States House of \r', 'Representatives in 1988; elected as a Democrat to the One Hundred Third and to \r', 'the twelve succeeding Congresses (January 3, 1993-present). \r']",E000215,0,0,0,0,0,0,0,0,0,0
"ETHERIDGE, Bobby R.","['a Representative from North Carolina; born in Sampson County, N.C., August 7, 1941; B.S. Campbell University, Buies Creek, N.C., 1965; graduate studies, North Carolina State University, Raleigh, N.C., 1967; United States Army, 1965-1967; commissioner, Harnett County, N.C., 1972-1976; member of the North Carolina state general assembly, 1978-1988; superintendent of public instruction, North Carolina, 1988-1996; elected as a Democrat to the One Hundred Fifth and to the six succeeding Congresses (January 3, 1997-January 3, 2011); unsuccessful candidate for reelection to the One Hundred Twelfth Congress in 2010.\r']",E000226,0,1,0,0,0,0,0,0,0,0
"FALLIN, Mary","['a Representative from Oklahoma; born in Warrensburg, Johnson County, \r', 'Mo., December 9, 1954; attended Oklahoma Baptist University, Shawnee, Okla., \r', '1973-1975; B.S., Oklahoma State University, Stillwater, Okla., 1977; attended, \r', 'University of Central Oklahoma, Edmond, Okla., 1979-1981; member of the \r', 'Oklahoma state house of representatives, 1990-1994; Oklahoma lieutenant \r', 'governor, 1995-2007; elected as a Republican to the One Hundred Tenth and to \r', 'the succeeding Congress (January 3, 2007-January 3, 2011); not a candidate for \r', 'reelection to the One Hundred Twelfth Congress in 2010; Governor of Oklahoma, \r', '2011-present.\r']",F000453,0,1,0,0,0,0,0,0,0,0
"FARR, Sam","['a Representative from California; born in San Francisco, San \r', 'Francisco County, Calif., July 4, 1941; graduated from Carmel High School, \r', 'Carmel-by-the-Sea, Calif., 1959; B.S., Willamette University, Salem, Oreg., \r', '1963; attended Santa Clara University, Santa Clara, Calif.; attended the \r', 'Monterey Institute of International Studies, Monterey, Calif.; United States \r', 'Peace Corps, 1963-1965; staff, California state assembly; member of the \r', 'Monterey County, Calif., board of supervisors, 1975-1980; chair, 1979; member \r', 'of the California state assembly, 1980-1993; elected as a Democrat to the One \r', 'Hundred Third Congress, by special election, to fill the vacancy caused by the \r', 'resignation of United States Representative Leon Panetta, and reelected to the \r', 'eleven succeeding Congresses (June 8, 1993-January 3, 2017); was not a \r', 'candidate for reelection to the One Hundred Fifteenth Congress in 2016. \r']",F000030,0,1,0,0,0,0,0,0,0,0
"FATTAH, Chaka","['a Representative from Pennsylvania; born in Philadelphia, \r', 'Philadelphia County, Pa., November 21, 1956; attended Overbrook High School, \r', 'Philadelphia, Pa.; Community College of Philadelphia, Philadelphia, Pa.; \r', 'University of Pennsylvania&#146;s Wharton School, Philadelphia, Pa., 1977; M.A., \r', 'University of Pennsylvania&#146;s Fels School of State and Local Government, \r', 'Philadelphia, Pa., 1986; attended John F. Kennedy School of Government, Harvard \r', 'University, Cambridge, Mass., 1984; special assistant to director of housing \r', 'and community development, Philadelphia, Pa., 1980; special assistant to \r', 'managing director of housing and community development, Philadelphia, Pa., \r', '1981; policy assistant, Greater Philadelphia Partnership; member of the \r', 'Pennsylvania state house of representatives, 1982-1988; member of the \r', 'Pennsylvania state senate, 1988-1994; elected as a Democrat to the One Hundred \r', 'Fourth and to the ten succeeding Congresses until his resignation on June 23, \r', '2016 (January 3, 1995-June 23, 2016). \r']",F000043,0,0,0,0,0,1,0,0,0,0
"FILNER, Bob","['a Representative from California; born in Pittsburgh, Allegheny \r', 'County, Pa., September 4, 1942; graduated from Forest Hills High School, \r', 'Queens, N.Y., 1959; B.A., Cornell University, Ithaca, N.Y., 1963; M.A., \r', 'University of Delaware, Newark, Del., 1969; Ph.D., Cornell University, Ithaca, \r', 'N.Y., 1973; faculty, San Diego State University, San Diego, Calif., 1970-1992; \r', 'staff, United States Senator Hubert H. Humphrey of Minnesota, 1975; staff, \r', 'United States Representative Donald M. Fraser of Minnesota, 1976; member, San \r', 'Diego, Calif., school board, 1979-1983, president, 1982; staff, United States \r', 'Representative Jim Bates of California, 1984; member of the San Diego, Calif., \r', 'city council, 1987-1992; deputy mayor of San Diego, Calif., 1990; elected as a \r', 'Democrat to the One Hundred Third and to the nine succeeding Congresses until \r', 'his resignation on December 3, 2012 (January 3, 1993-December 3, 2012); chair, \r', 'Committee on Veterans&#146; Affairs (One Hundred Tenth and One Hundred Eleventh \r', 'Congresses); was not a candidate for reelection to the One Hundred Thirteenth \r', 'Congress in 2012, but was elected Mayor of San Diego, Calif.; Mayor of San \r', 'Diego, Calif., 2012-2013.\r']",F000116,1,0,0,1,0,1,0,0,0,0
"FLAKE, Jeff","['a Senator and a Representative from Arizona; born in Snowflake, \r', 'Navajo County, Ariz., December 31, 1962; graduated from Brigham Young \r', 'University, Provo, Utah, 1986; M.A. Brigham Young University, Provo, Utah, \r', '1987; elected as a Republican to the One Hundred Seventh and to the five \r', 'succeeding Congresses (January 3, 2001-January 3, 2013); was not a candidate \r', 'for reelection to the House of Representatives but was elected as a Republican \r', 'to the United States Senate in 2012 for the term ending January 3, \r', '2019.\r']",F000444,0,0,0,0,0,1,0,0,0,0
"FLEMING, John","[' (relative of Henry Clay and John Thomas Clay), \r', 'a Representative from Louisiana; born in Meridian, Lauderdale \r', 'County, Miss., July 5, 1951; B.S., University of Mississippi, Oxford, Miss., \r', '1973; M.D., University of Mississippi, Jackson, Miss., 1976; United States \r', 'Navy, 1976-1982; physician; entrepreneur; Webster Parish, La., coroner, \r', '1996-2000; elected as a Republican to the One Hundred Eleventh and to the three \r', 'succeeding Congresses (January 3, 2009-January 3, 2017); was not a candidate \r', 'for reelection to the One Hundred Fifteenth Congress in 2016, but was an \r', 'unsuccessful candidate for election to the United States Senate.\r']",F000456,0,1,0,0,0,0,0,0,1,0
"FORBES, J. Randy","['a Representative from Virginia; born in Chesapeake, Chesapeake \r', 'County, Va., February 17, 1952; graduated from Great Bridge High School, \r', 'Chesapeake, Va., 1970; B.A., Randolph-Macon College, Ashland, Va., 1974; J.D., \r', 'University of Virginia, Charlottesville, Va., 1977; lawyer, private practice; \r', 'chairman, Republican Party of Virginia, 1996-2001; member of the Virginia state \r', 'house of delegates, 1989-1997; member of the Virginia state senate, 1997-2001; \r', 'elected as a Republican to the One Hundred Seventh Congress, by special \r', 'election, to fill the vacancy caused by the death of United States \r', 'Representative Norman Sisisky, and reelected to the seven succeeding Congresses \r', '(June 19, 2001-January 3, 2017); unsuccessful candidate for renomination to the \r', 'One Hundred Fifteenth Congress in 2016.\r']",F000445,1,0,1,0,0,0,0,0,0,0
