Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"REED, Thomas W. II","['a Representative from New York; born in Joliet, Will County, Ill., \r', 'November 18, 1971; graduated from Horseheads High School, Horseheads, N.Y., \r', '1989; B.A., Alfred University, Alfred, N.Y., 1993; J.D., Ohio Northern \r', 'University, Ada, Ohio, 1996; lawyer, private practice; business owner; Mayor of \r', 'Corning, N.Y., 2008-2009; elected as a Republican to the One Hundred Eleventh \r', 'Congress, by special election, to fill the vacancy caused by the resignation of \r', 'United States Representative Eric J.J. Massa, and reelected to the four \r', 'succeeding Congresses (November 2, 2010-present).\r']",R000585,1,0,1,0,0,0,0,0,0,0
"REHBERG, Denny","['a Representative from Montana; born in Billings, Yellowstone County, \r', 'Mont., October 5, 1955; graduated from West High School, Billings, Mont.; \r', 'attended Montana State University, Billings, Mont., 1973-1974; B.A., Washington \r', 'State University, Pullman, Wash., 1977; rancher; staff, United States \r', 'Representative Ron Marlenee of Montana, 1979-1982; member, Montana state house \r', 'of representatives, 1984-1991; Montana lieutenant governor, 1991-1996; \r', 'unsuccessful candidate for the United States Senate in 1996; elected as a \r', 'Republican to the One Hundred Seventh and to the five succeeding Congresses \r', '(January 3, 2001-January 3, 2013); not a candidate for reelection in 2012, but \r', 'was an unsuccessful candidate for election to the United States \r', 'Senate.\r']",R000571,1,0,0,0,0,0,0,0,0,0
"REICHERT, David G.","['a Representative from Washington; born in Detroit Lakes, Becker \r', 'County, Minn., August 29, 1950; graduated, Kent Meridian High School, Kent, \r', 'Wash., 1968; A.A., Concordia Lutheran College, Portland, Oreg., 1970; United \r', 'States Air Force Reserve, 1971-1976; United States Air Force, 1976; police \r', 'officer, King County, Wash., 1972-1997; sheriff, King County, Wash., 1997- \r', '2004; elected as a Republican to the One Hundred Ninth and to the six \r', 'succeeding Congresses (January 3, 2005-present).\r']",R000578,0,0,0,0,0,0,0,0,0,0
"RENACCI, Jim","['a Representative from Ohio; born in Monongahela, Washington County, \r', 'Pa., December 3, 1958; graduated from Ringgold High School, Monongahela, Pa., \r', '1976; B.S., Indiana University of Pennsylvania, Indiana, Pa., 1980; business \r', 'owner; member of the Wadsworth, Ohio, board of zoning appeals, 1994-1995; \r', 'Wadsworth, Ohio, city council president, 1999-2003; mayor of Wadsworth, Ohio, \r', '2004-2008; elected as a Republican to the One Hundred Twelfth and to the three \r', 'succeeding Congresses (January 3, 2011-present).\r']",R000586,0,1,0,0,0,0,0,0,0,0
"REYES, Silvestre","['a Representative from Texas; born in Canutillo, El Paso County, \r', 'Tex., November 10, 1944; graduated from Canutillo High School, Canutillo, Tex., \r', '1964; associate degree, El Paso Community College, El Paso, Tex., 1976; \r', 'attended University of Texas, Austin, Tex., 1964-1965; attended University of \r', 'Texas, El Paso, Tex., 1965-1966; United States Army, 1966-1968; Immigration and \r', 'Naturalization Service, 1969-1995; member of the Canutillo, Tex., school board, \r', '1968-1969; elected as a Democrat to the One Hundred Fifth and to the seven \r', 'succeeding Congresses (January 3, 1997-January 3, 2013); chair, Permanent \r', 'Select Committee on Intelligence (One Hundred Tenth and One Hundred Eleventh \r', 'Congresses); unsuccessful candidate for nomination to the One Hundred \r', 'Thirteenth Congress in 2012. \r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;Silvestre Reyes&#148; in \r', '<i>Hispanic Americans in Congress, 1822-2012</i>. Prepared under the \r', 'direction of the Committee on House Administration by the Office of the \r', 'Historian and the Office of the Clerk, U.S. House of Representatives. \r', 'Washington: Government Printing Office, 2013.\r']",R000170,0,0,0,0,0,0,0,0,0,0
"RIBBLE, Reid","['a Representative from Wisconsin; born in Neenah, Winnebago County, \r', 'Wis., April 5, 1956; graduated from Appleton East High School, Appleton, Wis., \r', '1974; attended Grand Rapids School of Bible and Music, Grand Rapids, Mich.; \r', 'business owner; elected as a Republican to the One Hundred Twelfth and to the \r', 'two succeeding Congresses (January 3, 2011-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016.\r']",R000587,0,0,0,0,0,0,0,0,0,0
"RICHARDSON, Laura","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., April 14, 1962; B.A., University of California, Los Angeles, \r', 'Calif., 1984; M.B.A., University of Southern California, Los Angeles, Calif., \r', '1996; businesswoman; staff, United States Representative Juanita \r', 'Millender-McDonald of California, 1996-1998; member, Long Beach, Calif., city \r', 'council, 2000-2006; staff, Lieutenant Governor Cruz Bustamante of California, \r', '2001-2006; member, California state assembly, 2006-2007; elected as a Democrat \r', 'to the One Hundred Tenth Congress, by special election, to fill the vacancy \r', 'caused by the death of United States Representative Juanita Millender-McDonald \r', 'and reelected to the two succeeding Congresses (August 21, 2007-January 3, \r', '2013); reprimanded by the U.S. House of Representatives on August 2, 2012, for \r', 'compelling official congressional staff to work on her political campaign; \r', 'unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r']",R000581,1,0,0,0,1,0,0,0,0,0
"RICHMOND, Cedric","['a Representative from Louisiana; born in New Orleans, Orleans \r', 'Parish, La., September 13, 1973; graduated from Benjamin Franklin High School, \r', 'New Orleans, La., 1991; B.A., Morehouse College, Atlanta, Ga., 1995; J.D., \r', 'Tulane University, New Orleans, La., 1998; member of the Louisiana state house \r', 'of representatives, 1999-2011; unsuccessful candidate for nomination to the One \r', 'Hundred Eleventh Congress in 2008; elected as a Democrat to the One Hundred \r', 'Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",R000588,1,0,1,0,0,0,0,0,0,0
"RIGELL, E. Scott","['a Representative from Virginia; born in Titusville, Brevard County, \r', 'Fla., May 28, 1960; A.A., Brevard Community College, Cocoa, Fla., 1981; B.B.A., \r', 'Mercer University, Macon, Ga., 1983; M.B.A., Regent University, Virginia Beach, \r', 'Va., 1990; United States Marine Corps Reserve, 1978-1984; entrepreneur; member \r', 'of the Virginia motor vehicle dealer board, 1995-1999; elected as a Republican \r', 'to the One Hundred Twelfth and to the two succeeding Congresses (January 3, \r', '2011-January 3, 2017); was not a candidate for reelection to the One Hundred \r', 'Fifteenth Congress in 2016.\r']",R000589,1,0,0,0,1,0,0,0,0,0
"RIVERA, David","['a Representative from Florida; born in Brooklyn, Kings County, New \r', 'York, on September 16, 1965; B.A., Florida International University, Miami, \r', 'Fla., 1986; M.P.A., Florida International University, Miami, Fla., 1994; staff, \r', 'United States Senator Connie Mack III; campaign manager, Robert Dole-Jack Kemp \r', 'presidential campaign, 1996; member of the Florida state house of \r', 'representatives, 2002-2010; elected as a Republican to the One Hundred Twelfth \r', 'Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for \r', 'reelection to the One Hundred Thirteenth Congress in 2012.\r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;David Rivera&#148; in \r', '<i>Hispanic Americans in Congress, 1822-2012</i>. Prepared under the \r', 'direction of the Committee on House Administration by the Office of the \r', 'Historian and the Office of the Clerk, U.S. House of Representatives. \r', 'Washington: Government Printing Office, 2013.\r']",R000590,1,0,0,0,0,0,0,0,0,0
"ROBY, Martha","['a Representative from Alabama; born in Montgomery, Montgomery \r', 'County, Ala., July 27, 1976; B.M., New York University, New York, N. Y., 1998; \r', 'J.D., Samford University, Birmingham, Ala., 2001; lawyer, private practice; \r', 'member of the Montgomery, Ala., city council, 2003-2010; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",R000591,0,0,1,0,0,0,0,0,0,0
"ROE, David P. (Phil)","['a Representative from Tennessee, born in Clarksville, Montgomery \r', 'County, Tenn., July 21, 1945; B.S., Austin Peay State University, Clarksville, \r', 'Tenn., 1967; M.D., University of Tennessee, Knoxville, Tenn., 1970; United \r', 'States Army, 1973-1974; physician; unsuccessful candidate for nomination to the \r', 'One Hundred Tenth Congress in 2006; member of the Johnson City, Tenn., board of \r', 'commissioners, 2003-2008; vice mayor of Johnson City, Tenn., 2003-2007; Mayor \r', 'of Johnson City, Tenn., 2007-2009; elected as a Republican to the One Hundred \r', 'Eleventh and to the four succeeding Congresses (January 3, 2009-present); \r', 'chair, Committee on Veterans&#146; Affairs (One Hundred Fifteenth \r', 'Congress).\r']",R000582,0,1,0,0,0,0,0,0,1,0
"ROGERS, Harold Dallas (Hal)","['a Representative from Kentucky; born in Barrier, Wayne County, Ky., \r', 'December 31, 1937; graduated from Wayne County High School, Monticello, Ky., \r', '1955; attended Western Kentucky University, Bowling Green, Ky., 1956-1957; \r', 'A.B., University of Kentucky, Lexington, Ky., 1962; LL.B., University of \r', 'Kentucky, Lexington, Ky., 1964; staff sergeant, Kentucky and North \r', 'Carolina Army National Guard, 1956-1963; lawyer, private practice; commonwealth \r', 'attorney, Pulaski and Rockcastle Counties, Ky., 1969-1980; Delegate, Republican \r', 'National Conventions, 1976, 1980, 1984, 1988, 1992, 1996, 2000, 2004, and 2008; \r', 'elected as a Republican to the Ninety-seventh and to the eighteen succeeding \r', 'Congresses (January 3, 1981-present); chair, Committee on Appropriations (One \r', 'Hundred Twelfth through One Hundred Fourteenth Congresses).\r']",R000395,1,0,0,0,0,0,0,0,0,0
"ROGERS, Mike","[' a Representative from Michigan; born in Livingston County, Mich., \r', 'June 2, 1963; graduated from Howell High School, Howell, Mich., 1981; B.S., \r', 'Adrian College, Adrian, Mich., 1985; United States Army, 1985-1989; Federal \r', 'Bureau of Investigation, 1989-1994; member of the Michigan state senate, \r', '1995-2000, and majority floor leader, 1999-2000; elected as a Republican to the \r', 'One Hundred Seventh and to the six succeeding Congresses (January 3, \r', '2001-January 3, 2015); was not a candidate for reelection to the One Hundred \r', 'Fourteenth Congress in 2014; chair, Permanent Select Committee on Intelligence \r', '(One Hundred Twelfth and One Hundred Thirteenth Congresses).\r']",R000572,0,1,0,0,0,0,0,0,0,0
"ROGERS, Mike Dennis","['a Representative from Alabama; born in Hammond, Lake County, Ind., \r', 'July 16, 1958; graduated from Saks High School, Anniston, Ala., 1976; B.A., \r', 'Jacksonville State University, Jacksonville, Ala., 1981; M.P.A., Jacksonville \r', 'State University, Jacksonville, Ala., 1984; J.D., Birmingham School of Law, \r', 'Birmingham, Ala., 1991; member of the Calhoun County, Ala., commission, \r', '1987-1990; member of the Alabama state house of representatives, 1994-2002, \r', 'minority leader, 1998-2000; elected as a Republican to the One Hundred Eighth \r', 'and to the seven succeeding Congresses (January 3, 2003-present).\r']",R000575,1,0,1,0,0,0,0,0,0,0
"ROHRABACHER, Dana","['a Representative from California; born in Coronado, San Diego \r', 'County, Calif., June 21, 1947; graduated from Palos Verdes High School, Palos \r', 'Verdes Estates, Calif., 1965; attended Los Angeles Harbor College, Los Angeles, \r', 'Calif., 1965-1967; B.A., California State University, Long Beach, Calif., 1969; \r', 'M.A., University of Southern California, Los Angeles, Calif., 1971; journalist; \r', 'assistant press secretary to the Ronald Reagan presidential campaigns of 1976 \r', 'and 1980; speechwriter and special assistant to President Ronald Reagan, \r', '1981-1988; elected as a Republican to the One Hundred First and to the fourteen \r', 'succeeding Congresses (January 3, 1989-present). \r']",R000409,1,0,0,0,0,1,0,0,0,0
"ROKITA, Todd","['a Representative from Indiana; born in Chicago, Cook County, Ill., \r', 'February 9, 1970; graduated from Munster High School, Munster, Ind., 1988; \r', 'B.A., Wabash College, Crawfordsville, Ind., 1992; J.D., Robert H. McKinney \r', 'School of Law, Indiana University, Indianapolis, Ind., 1995; lawyer, private \r', 'practice; general counsel, Indiana state secretary of state&#146;s office, \r', '1997-2000; Indiana state deputy secretary of state, 2000-2002; Indiana state \r', 'secretary of state, 2002-2010; elected as a Republican to the One Hundred \r', 'Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",R000592,1,0,1,0,0,0,0,0,0,0
"ROONEY, Thomas J.","['a Representative from Florida; born in Philadelphia, Philadelphia \r', 'County, Pa., November 21, 1970; attended Syracuse University, Syracuse, N.Y., \r', '1989; B.A., Washington and Jefferson College, Washington, Pa., 1993; M.A., \r', 'University of Florida, Gainesville, Fla., 1996; J.D., University of Miami, \r', 'Coral Gables, Fla., 1999; United States Army, 2000-2004; lawyer, private \r', 'practice; assistant attorney general, Office of the Attorney General, State of \r', 'Florida; professor, United States Military Academy, West Point, N.Y.; staff, \r', 'United States Senator Connie Mack III of Florida; elected as a Republican to \r', 'the One Hundred Eleventh and to the four succeeding Congresses (January 3, \r', '2009-present). \r']",R000583,1,0,1,0,0,1,0,0,0,0
"ROS-LEHTINEN, Ileana","['a Representative from Florida; born Ileana Ros in Havana, Cuba, July \r', '15, 1952; A.A., Miami-Dade Community College, Miami, Fla., 1972; B.A., Florida \r', 'International University, Miami, Fla., 1975; M.S., Florida International \r', 'University, Miami, Fla., 1987; Ed.D., University of Miami, Coral Gables, Fla., \r', '2004; founder, Eastern Academy; member of the Florida state house of \r', 'representatives, 1982-1986; member of the Florida state senate, 1986-1989; \r', 'elected as a Republican to the One Hundred First Congress, by special election, \r', 'to fill the vacancy caused by the death of United States Representative Claude \r', 'D. Pepper, and reelected to the fourteen succeeding Congresses (August 29, \r', '1989-present); chair, Committee on Foreign Affairs (One Hundred Twelfth \r', 'Congress).\r']",R000435,1,0,0,1,0,0,1,0,0,0
"ROSKAM, Peter","['a Representative from Illinois; born in Hinsdale, DuPage County, \r', 'Ill., September 13, 1961; B.A. University of Illinois, Urbana-Champaign, Ill., \r', '1983; J.D., Illinois Institute of Technology, Chicago, Ill., 1989; lawyer, \r', 'private practice; staff, United States Representative Thomas Dale DeLay of \r', 'Texas, 1985-1986; staff, United States Representative Henry John Hyde of \r', 'Illinois, 1986-1987; teacher; businessman; member of the Illinois state house \r', 'of representatives, 1993-1999; member of the Illinois state senate, 2000-2006; \r', 'unsuccessful candidate for nomination to the One Hundred Sixth Congress in \r', '1998; elected as a Republican to the One Hundred Tenth and to the five \r', 'succeeding Congresses (January 3, 2007-present).\r']",R000580,1,0,1,0,0,0,0,0,0,0
"ROSS, Dennis","['a Representative from Florida; born in Lakeland, Polk County, \r', 'Florida, on October 18, 1959; graduated from Lakeland Senior High School, \r', 'Lakeland, Fla., 1977; B.S., Auburn University, Auburn, Ala.; J.D., Samford \r', 'University, Birmingham, Ala.; lawyer, private practice; member of the Florida \r', 'state house of representatives, 2000-2008; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",R000593,0,1,1,0,0,0,0,0,0,0
"ROSS, Michael Avery","['a Representative from Arkansas; born in Texarkana, Miller County, \r', 'Ark., on August 2, 1961; graduated from Hope High School, Hope, Ark.; B.A., \r', 'University of Arkansas, Little Rock, Ark., 1987; businessman; staff, office of \r', 'Lt. Governor of Arkansas, 1985-1989; member of the Arkansas state senate, \r', '1991-2000; elected as a Democrat to the One Hundred Seventh and to the five \r', 'succeeding Congresses (January 3, 2001-January 3, 2013); was not a candidate \r', 'for reelection to the One Hundred Thirteenth Congress in 2012.\r']",R000573,1,0,0,0,0,0,0,0,0,0
"ROTHMAN, Steven","['a Representative from New Jersey; born in Englewood, Bergen County, \r', 'N.J., October 14, 1952; graduated from Tenafly High School, Tenafly, N.J., \r', '1970; B.A., Syracuse University, Syracuse, N.Y., 1974; J.D., Washington \r', 'University School of Law, St. Louis, Mo., 1977; mayor, Englewood, N.J., \r', '1983-1989; Bergen County, N.J., surrogate court judge, 1993-1996; elected as a \r', 'Democrat to the One Hundred Fifth and to the seven succeeding Congresses \r', '(January 3, 1997-January 3, 2013); unsuccessful candidate for nomination to the \r', 'One Hundred Thirteenth Congress in 2012.\r']",R000462,1,0,1,0,0,0,0,0,0,0
"ROYBAL-ALLARD, Lucille","[' (daughter of Edward R. Roybal), \r', 'a Representative from California; born in Boyle Heights, Los Angeles \r', 'County, Calif., June 12, 1941; graduated from Ramona Convent Secondary School, \r', 'Alhambra, Calif., 1959; B.A., California State University, Los Angeles, Calif., \r', '1965; community relations and nonprofit executive; member of the California \r', 'state assembly, 1987-1992; elected as a Democrat to the One Hundred Third and \r', 'to the twelve succeeding Congresses (January 3, 1993-present). \r']",R000486,1,0,0,0,0,0,0,0,0,0
"ROYCE, Edward Randall","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., October 12, 1951; B.A., California State University, Fullerton, \r', 'Calif., 1977; business owner; corporate tax manager; member of the California \r', 'state senate, 1983-1993; elected as a Republican to the One Hundred Third and \r', 'to the twelve succeeding Congresses (January 3, 1993-present); chair, Committee \r', 'on Foreign Affairs (One Hundred Thirteenth through One Hundred Fifteenth \r', 'Congresses). \r']",R000487,1,0,0,0,0,0,0,0,0,0
"RUNYAN, Jon","['a Representative from New Jersey; born in Flint, Genessee County, \r', 'Mich., November 27, 1973; graduated from Carman-Ainsworth High School, Flint, \r', 'Mich.; attended University of Michigan, Ann Arbor, Mich., 1992-1995; attended \r', 'University of Pennsylvania, Wharton School of Business, Philadelphia, Pa.; \r', 'professional athlete; television commentator; elected as a Republican to the \r', 'One Hundred Twelfth and to the succeeding Congress (January 3, 2011-January 3, \r', '2015); was not a candidate for reelection to the One Hundred Fourteenth \r', 'Congress in 2014.\r']",R000594,0,0,0,0,0,0,0,0,0,0
"RUPPERSBERGER, C. A. (Dutch)","['a Representative from Maryland; born in Baltimore, Md., on January \r', '31, 1946; graduated from Baltimore City College, Baltimore, Md., 1963; attended \r', 'University of Maryland, College Park, Md.; J.D., University of Baltimore School \r', 'of Law, Baltimore, Md., 1970; lawyer, private practice; assistant Maryland \r', 'state&#146;s attorney, 1972-1980; member of the Baltimore County, Md., county \r', 'council, 1985-1994; delegate, Democrat National Convention, 1996 and 2000; \r', 'Baltimore, Md., county executive, 1994-2002; elected as a Democrat to the One \r', 'Hundred Eighth and to the seven succeeding Congresses (January 3, \r', '2003-present).\r']",R000576,0,0,1,0,0,0,0,0,0,0
"RUSH, Bobby L.","['a Representative from Illinois; born in Albany, Dougherty County, \r', 'Ga., November 23, 1946; attended Marshall High School, Marshall, Ill.; B.A., \r', 'Roosevelt University, Chicago, Ill., 1974; M.A., University of Illinois, \r', 'Chicago, Ill., 1994; M.A., McCormick Theological Seminary, Chicago, Ill., 1998; \r', 'United States Army, 1963-1968; insurance agent; alderman, Chicago, Ill., city \r', 'council, 1983-1993; deputy chairman, Illinois Democratic Party, 1990; \r', 'unsuccessful candidate for mayor of Chicago, Ill., 1999; minister; elected as a \r', 'Democrat to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present).\r']",R000515,1,0,0,0,0,1,0,0,0,0
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"WALSH, Joe","['a Representative from Illinois; born in North Barrington, Lake \r', 'County, Ill., December 27, 1961; B.A., University of Iowa, Iowa City, Iowa, \r', '1985; M.P.P., University of Chicago, Chicago, Ill., 1991; business executive; \r', 'unsuccessful candidate for the United States House of Representatives in 1996; \r', 'elected as a Republican to the One Hundred Twelfth Congress (January 3, \r', '2011-January 3, 2013); unsuccessful candidate for reelection to the One Hundred \r', 'Thirteenth Congress in 2012.\r']",W000811,1,0,0,0,0,0,0,0,0,0
"WALZ, Tim","['a Representative from Minnesota; born in West Point, Cuming County, \r', 'Nebr., April 6, 1964; graduated from Butte High School, Butte, Nebr.; B.S., \r', 'Chadron State College, Chadron, Nebr., 1989; M.S., Minnesota State University, \r', '2001; attended Saint Mary&#x2019;s University of Minnesota, Winona, Minn.; \r', 'Nebraska National Guard, 1981-1996; Minnesota National Guard, 1996-2005; \r', 'teacher; elected as a Democrat to the One Hundred Tenth and to the five \r', 'succeeding Congresses (January 3, 2007-present).\r']",W000799,0,1,0,0,0,0,1,0,0,0
"WASSERMAN SCHULTZ, Debbie","['a Representative from Florida; born in Forest Hills, Queens County, \r', 'N.Y., September 27, 1966; B.A., University of Florida, Gainesville, Fla., 1988; \r', 'M.A., University of Florida, Gainesville, Fla., 1990; staff, United States \r', 'Representative Peter Deutsch of Florida, 1989-1992; member of the Florida state \r', 'house of representatives, 1992-2000; member of the Florida state senate, \r', '2000-2004; elected as a Democrat to the One Hundred Ninth and to the six \r', 'succeeding Congresses (January 3, 2005-present). \r']",W000797,1,0,0,0,0,1,0,0,0,0
"WATERS, Maxine","['a Representative from California; born Maxine (Moore) Carr, in St. \r', 'Louis, St. Louis County, Mo., August 15, 1938; B.A., California State \r', 'University, Los Angeles, Calif., 1970; teacher; Head Start volunteer \r', 'coordinator; Delegate, Democratic National Conventions, 1972-1988; member of \r', 'the California state assembly, 1977-1991; elected as a Democrat to the One \r', 'Hundred Second and to the thirteen succeeding Congresses (January 3, \r', '1991-present). \r']",W000187,1,0,0,0,0,0,0,0,0,0
"WATT, Melvin L.","['a Representative from North Carolina; born in Steele Creek, \r', 'Mecklenburg County, N.C., August 26, 1945; York Road High School, Charlotte, \r', 'N.C., 1963; B.S., University of North Carolina, Chapel Hill, N.C., 1967; J.D., \r', 'Yale University School of Law, New Haven, Conn., 1970; lawyer, private \r', 'practice; member of the North Carolina state senate, 1985-1987; elected as a \r', 'Democrat to the One Hundred Third and to the ten succeeding Congresses until \r', 'his resignation on January 6, 2014 (January 3, 1993-January 6, 2014); Director, \r', 'Federal Housing Finance Agency, 2014-present. \r']",W000207,0,1,1,0,0,0,0,0,0,0
"WAXMAN, Henry Arnold","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., September 12, 1939; attended Los Angeles public schools; B.A., \r', 'University of California, Los Angeles, Calif., 1961; J.D., University of \r', 'California, Los Angeles, Calif., 1964; lawyer, private practice; member of the \r', 'California state assembly, 1969-1974; elected as a Democrat to the \r', 'Ninety-fourth and to the nineteen succeeding Congresses (January 3, \r', '1975-January 3, 2015); was not a candidate for reelection to the One Hundred \r', 'Fourteenth Congress in 2014; chair, Committee on Oversight and Government \r', 'Reform (One Hundred Tenth Congress); chair, Committee on Energy and Commerce \r', '(One Hundred Eleventh Congress).\r']",W000215,1,0,1,0,0,0,0,0,0,0
"WEBSTER, Daniel A.","['a Representative from Florida; born in Charleston, Kanawha County, \r', 'West Virginia, on April 27, 1949; graduated from Maynard Evans High School, \r', 'Orlando, Fla., 1967; B.E.E., Georgia Institute of Technology, Atlanta, Ga., \r', '1971; business owner; member of the Florida state house of representatives, 1980-1998, speaker, 1996-1998; member of the Florida state senate, \r', '1998-2008, majority leader, 2006-2008; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",W000806,0,0,0,0,0,0,0,0,0,0
"WEINER, Anthony D.","['a Representative from New York; born in New York City, N.Y., \r', 'September 4, 1964; graduated from Brooklyn Tech High School, Brooklyn, N.Y.; \r', 'B.A., State University of New York, Plattsburgh, N.Y., 1985; staff for United \r', 'States Representative Charles Schumer of New York, 1985-1991; member of the New \r', 'York, N.Y., city council, 1992-1998; unsuccessful candidate for mayor of New \r', 'York City, 2005; elected as a Democrat to the One Hundred Sixth and to the six \r', 'succeeding Congresses until his resignation on June 21, 2011 (January 3, \r', '1999-June 21, 2011).\r']",W000792,1,0,0,0,0,0,0,0,0,0
"WELCH, Peter","['a Representative from Vermont; born in Springfield, Hampden County, \r', 'Mass., May 2, 1947; graduated from Cathedral High School, Springfield, Mass.; \r', 'A.B., College of the Holy Cross, Worcester, Mass.; 1969; J.D., University of \r', 'California, Berkeley, Calif., 1973; lawyer, private practice; member of the \r', 'Vermont state senate, 1981-1989, 2002-2007, minority leader, 1983-1985, \r', 'president pro tempore, 1985-1989, 2003-2007; unsuccessful candidate for \r', 'nomination to the One Hundred First Congress in 1988; elected as a Democrat to \r', 'the One Hundred Tenth and to the five succeeding Congresses (January 3, \r', '2007-present).\r']",W000800,1,0,1,0,0,0,0,0,0,0
"WEST, Allen","['a Representative from Florida; born in Atlanta, Fulton County, \r', 'Georgia, on February 7, 1961; graduated from Henry W. Grady High School, \r', 'Atlanta, Ga., 1979; B.A., University of Tennessee, Knoxville, Tenn., 1983; \r', 'M.A., Kansas State University, Manhattan, Kans., 1986; United States Army, \r', '1982-2004; M.M.A.S., U.S. Army Command and General Staff Officer College; \r', 'educator; military adviser to the Afghan army; elected as a Republican to the \r', 'One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); unsuccessful \r', 'candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>West, Allen, with Michele Hickford. \r', '<i>Guardian of the Republic: An American Ronin&#146;s Journey to Faith, Family, \r', 'and Freedom</italic>. New York: Crown Forum, 2014.\r']",W000807,1,0,0,0,0,1,0,0,0,0
"WESTMORELAND, Lynn A.","['a Representative from Georgia; born in Atlanta, Fulton County, Ga., \r', 'April 2, 1950; graduated from Therrell High School, Atlanta, Ga., 1968; \r', 'attended Georgia State University, Atlanta, Ga., 1969-1971; real estate \r', 'developer; member of the Georgia state house of representatives, 1993-2004, and \r', 'minority leader, 2000-2004; elected as a Republican to the One Hundred Ninth \r', 'and to the five succeeding Congresses (January 3, 2005-January 3, 2017); was \r', 'not a candidate for reelection to the One Hundredth Fifteenth Congress in \r', '2016.\r']",W000796,0,0,0,0,0,0,0,0,0,0
"WHITFIELD, Wayne Edward (Ed)","['a Representative from Kentucky; born in Hopkinsville, Christian \r', 'County, Ky., May 25, 1943; graduated from Madisonville High School, \r', 'Madisonville, Ky., 1961; B.S., University of Kentucky, Lexington, Ky., 1965; \r', 'attended Wesley Theological Seminary and American University, Washington, D.C.; \r', 'J.D., University of Kentucky School of Law, Lexington, Ky., 1969; United States \r', 'Army Reserve, 1967-1973; lawyer, private practice; business executive; business \r', 'owner; attorney adviser to Chairman Edward J. Philbin of the Interstate \r', 'Commerce Commission, 1991-1993; member of the Kentucky state house of \r', 'representatives, 1973-1975; elected as a Republican to the One Hundred Fourth \r', 'and to the ten succeeding Congresses until his resignation on September 6, 2016 (January 3, 1995-September 6, 2016). \r']",W000413,0,1,1,0,0,0,0,0,0,0
"WILSON, Addison Graves (Joe)","['a Representative from South Carolina; born in Charleston, S.C., July \r', '31, 1947; graduated from the High School of Charleston, Charleston, S.C.; B.A., \r', 'Washington and Lee University, Lexington, Va., 1969; J.D., University of South \r', 'Carolina, Columbia, S.C., 1972; United States Army Reserve, 1972-1975; South \r', 'Carolina Army National Guard, 1975-2003; lawyer, private practice; deputy \r', 'general counsel, United States Department of Energy, 1981-1982; staff, United \r', 'States Senator Strom Thurmond of South Carolina; staff, United States \r', 'Representative Floyd Spence of South Carolina; member of the South Carolina \r', 'state senate, 1984-2001; elected as a Republican to the One Hundred Seventh \r', 'Congress, by special election, to fill the vacancy caused by the death of \r', 'United States Representative Floyd Spence, and reelected to the eight \r', 'succeeding Congresses (December 18, 2001-present). \r']",W000795,1,0,1,0,0,0,0,0,0,0
"WILSON, Frederica","['a Representative from Florida; born in Miami, Miami-Dade County, \r', 'Florida, on November 5, 1942; graduated from Miami Northwestern Senior High \r', 'School, Miami, Fla., 1959; B.A., Fisk University, Nashville, Tenn., 1963; M.A., \r', 'University of Miami, Coral Gables, Fla., 1972; elementary school principal; \r', 'member of the Miami-Dade County school board; member of the Florida state house \r', 'of representatives, 1998-2002; member of the Florida state senate, 2002-2010; \r', 'elected as a Democrat to the One Hundred Twelfth and to the three succeeding \r', 'Congresses (January 3, 2011-present).\r']",W000808,1,0,0,0,0,1,0,0,0,0
