Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"DUNCAN, John J., Jr.","[' (son of John James Duncan), \r', 'a Representative from Tennessee; born in Lebanon, Wilson County, \r', 'Tenn., July 21, 1947; graduated from Holston High School, Knoxville, Tenn.; \r', 'B.S., University of Tennessee, Knoxville, Tenn., 1969; J.D., National Law \r', 'Center, George Washington University, Washington, D.C., 1973; lawyer, private \r', 'practice; Army National Guard, 1970-1987; United States Army Reserve, \r', '1970-1987; state trial judge, Knox County, Tenn., 1981-1988; elected as a \r', 'Republican to the One Hundredth Congress, by special election, to fill the \r', 'vacancy caused by the death of his father, John J. Duncan, and simultaneously \r', 'elected to the One Hundred First Congress; reelected to the One Hundred Second \r', 'and to the thirteen succeeding Congresses (November 8, 1988-present). \r']",D000533,0,1,1,0,0,0,0,0,0,0
"EDWARDS, Donna F.","['a Representative from Maryland; born in Yanceyville, Caswell County, \r', 'N.C., June 28, 1958; B.A., Wake Forest University, Winston-Salem, N.C., 1980; \r', 'J.D., Franklin Pierce Law Center, Concord, N. H., 1989; lawyer, private \r', 'practice; clerk, District of Columbia Superior Court Judge; executive director, \r', 'National Network to End Domestic Violence; executive director, Center for a New \r', 'Democracy; executive director, The Arca Foundation; elected as a Democrat to \r', 'the One Hundred Tenth Congress, by special election, to fill the vacancy caused \r', 'by the resignation of United States Representative Albert Russell Wynn, and \r', 'reelected to the four succeeding Congresses (June 17, 2008-January 3, 2017); \r', 'was not a candidate for reelection to the One Hundred Fifteenth Congress in \r', '2016, but was an unsuccessful candidate for nomination to the United States \r', 'Senate.\r']",E000290,1,0,1,0,0,0,0,0,0,0
"ELLISON, Keith","['a Representative from Minnesota; born in Detroit, Wayne County, \r', 'Mich., August 4, 1963; graduated from University of Detroit Jesuit High School \r', 'and Academy, Detroit, Mich., 1981; B.A., Wayne State University, Detroit, \r', 'Mich., 1986; J.D., University of Minnesota Law School, Minneapolis, Minn., \r', '1990; lawyer, private practice; member of the Minnesota state house of \r', 'representatives, 2003-2006; elected as a Democrat to the One Hundred Tenth and \r', 'to the five succeeding Congresses (January 3, 2007-present).\r']",E000288,1,0,1,0,0,0,0,0,0,0
"ELLMERS, Renee","['a Representative from North Carolina; born in Ironwood, Gogebic \r', 'County, Mich., February 9, 1964; graduated from Madison High School, Madison \r', 'Heights, Mich.; B.S., Oakland University, Rochester, Mich., 1990; registered \r', 'nurse; hospital administrator; member of the Dunn, N.C., planning board, \r', '2006-2010; chair, Dunn, N.C., planning board, 2008-2010; elected as a \r', 'Republican to the One Hundred Twelfth and to the two succeeding Congresses \r', '(January 3, 2011-January 3, 2017); unsuccessful candidate for renomination to \r', 'the One Hundred Fifteenth Congress in 2016.\r']",E000291,0,1,0,0,0,0,0,0,0,0
"EMMER, Thomas Earl II","['a Representative from Minnesota; born in South Bend, St. Joseph \r', 'County, Ind., March 3, 1961; graduated from St. Thomas Academy, Mendota \r', 'Heights, Minn.; B.A., University of Alaska, Fairbanks, Alaska, 1984; J.D., \r', 'Mitchell College of Law, St. Paul, Minn., 1988; radio host; lawyer, private \r', 'practice; member of the Independence, Minn., city council, 1995-2002; member of \r', 'the Delano, Minn., city council, 2003-2004; member of the Minnesota state house \r', 'of representatives, 2004-2010, deputy minority leader, 2007-2008; unsuccessful \r', 'candidate for Governor of Minnesota in 2004; elected as a Republican to the One \r', 'Hundred Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",E000294,1,0,1,0,0,0,0,0,0,0
"ENGEL, Eliot Lance","['a Representative from New York; born in New York, Bronx County, \r', 'N.Y., February 18, 1947; attended Bronx public schools; B.A., Hunter-Lehman \r', 'College, City University of New York, New York, N.Y., 1969; M.A., Herbert H. \r', 'Lehman College, City University of New York, New York, N.Y., 1973; J.D., New \r', 'York Law School, New York, N.Y., 1987; teacher; member of the New York state \r', 'assembly, 1977-1988; elected as a Democrat to the One Hundred First and to the \r', 'fourteen succeeding Congresses (January 3,1989-present).\r']",E000179,1,0,1,0,0,1,0,0,0,0
"ESHOO, Anna Georges","['a Representative from California; born in New Britain, Hartford \r', 'County, Conn., December 13, 1942; A.A., Canada College, Redwood City, Calif., \r', '1975; Democratic National Committeewoman from California, 1980-1992; chief of \r', 'staff, speaker pro tempore of the California state assembly, 1981-1982; member \r', 'of the San Mateo County, Calif., board of supervisors, 1983-1992, president, \r', '1986; member, California Democratic state central executive committee; member \r', 'of the Democratic National Commission on Presidential Nominations, 1982; \r', 'unsuccessful candidate for election to the United States House of \r', 'Representatives in 1988; elected as a Democrat to the One Hundred Third and to \r', 'the twelve succeeding Congresses (January 3, 1993-present). \r']",E000215,0,0,0,0,0,0,0,0,0,0
"ESTY, Elizabeth","['a Representative from Connecticut; born in Oak Park, Cook County, \r', 'Ill., August 25, 1959; graduated from Winona High School, Winona, Minn., 1977; \r', 'A.B., Harvard University, Cambridge, Mass., 1981; J.D., Yale University, New \r', 'Haven, Conn., 1985; law clerk; lawyer, private practice; professor; member of \r', 'the Cheshire, Conn., town council, 2005-2008; member of the Connecticut state \r', 'general assembly, 2008-2010; elected as a Democrat to the One Hundred \r', 'Thirteenth Congress and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",E000293,1,0,1,0,0,0,0,0,0,0
"EVANS, Dwight","['a Representative from Pennsylvania; born in Philadelphia, Philadelphia County, Pa., May 16, 1954; graduated from Germantown High School, Philadelphia, Pa., 1971; A.A., Community College of Philadelphia, Philadelphia, Pa.,1973; B.A., La Salle University, Philadelphia, Pa., 1975; teacher, Philadelphia, Pa., public schools; employment counselor, Urban League of Philadelphia, Pa.; member of the Pennsylvania state house of representatives, 1980-2016; unsuccessful candidate for nomination as lieutenant governor of Pennsylvania in 1986; unsuccessful candidate for nomination for Governor of Pennsylvania in 1994; unsuccessful candidate for nomination as Mayor of Philadelphia, Pa., in 1999 &amp; 2007; elected simultaneously as a Democrat to the One Hundred Fourteenth and the One Hundred Fifteenth Congresses, by special election, to fill the vacancy caused by the resignation of United States Representative Chaka Fattah (November 8, 2016-present). \r']",E000296,1,0,0,0,0,0,0,0,0,0
"FARENTHOLD, Blake","['a Representative from Texas; born in Corpus Christi, Nueces County, \r', 'Tex., December 12, 1961; graduated from Incarnate Word High School, Corpus \r', 'Christi, Tex., 1980; B.S., University of Texas, Austin, Tex., 1985; J.D., St. \r', 'Mary&#146;s University School of Law, San Antonio, Tex., 1989; lawyer, private \r', 'practice; business owner; radio commentator; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses until his resignation on April 6, 2018 (January 3, \r', '2011-April 6, 2018).\r']",F000460,0,1,1,0,0,0,0,0,0,0
"FARR, Sam","['a Representative from California; born in San Francisco, San \r', 'Francisco County, Calif., July 4, 1941; graduated from Carmel High School, \r', 'Carmel-by-the-Sea, Calif., 1959; B.S., Willamette University, Salem, Oreg., \r', '1963; attended Santa Clara University, Santa Clara, Calif.; attended the \r', 'Monterey Institute of International Studies, Monterey, Calif.; United States \r', 'Peace Corps, 1963-1965; staff, California state assembly; member of the \r', 'Monterey County, Calif., board of supervisors, 1975-1980; chair, 1979; member \r', 'of the California state assembly, 1980-1993; elected as a Democrat to the One \r', 'Hundred Third Congress, by special election, to fill the vacancy caused by the \r', 'resignation of United States Representative Leon Panetta, and reelected to the \r', 'eleven succeeding Congresses (June 8, 1993-January 3, 2017); was not a \r', 'candidate for reelection to the One Hundred Fifteenth Congress in 2016. \r']",F000030,0,1,0,0,0,0,0,0,0,0
"FATTAH, Chaka","['a Representative from Pennsylvania; born in Philadelphia, \r', 'Philadelphia County, Pa., November 21, 1956; attended Overbrook High School, \r', 'Philadelphia, Pa.; Community College of Philadelphia, Philadelphia, Pa.; \r', 'University of Pennsylvania&#146;s Wharton School, Philadelphia, Pa., 1977; M.A., \r', 'University of Pennsylvania&#146;s Fels School of State and Local Government, \r', 'Philadelphia, Pa., 1986; attended John F. Kennedy School of Government, Harvard \r', 'University, Cambridge, Mass., 1984; special assistant to director of housing \r', 'and community development, Philadelphia, Pa., 1980; special assistant to \r', 'managing director of housing and community development, Philadelphia, Pa., \r', '1981; policy assistant, Greater Philadelphia Partnership; member of the \r', 'Pennsylvania state house of representatives, 1982-1988; member of the \r', 'Pennsylvania state senate, 1988-1994; elected as a Democrat to the One Hundred \r', 'Fourth and to the ten succeeding Congresses until his resignation on June 23, \r', '2016 (January 3, 1995-June 23, 2016). \r']",F000043,0,0,0,0,0,1,0,0,0,0
"FINCHER, Stephen Lee","['a Representative from Tennessee; born in Memphis, Shelby County, \r', 'Tenn., February 7, 1973; graduated from Crockett County High School, Alamo, \r', 'Tenn., 1990; farmer; business owner; elected as a Republican to the One Hundred \r', 'Twelfth and to the two succeeding Congresses (January 3, 2011-January 3, 2017); \r', 'was not a candidate for reelection to the One Hundred Fifteenth Congress in \r', '2016.\r']",F000458,0,0,0,0,0,0,0,0,0,0
"FITZPATRICK, Michael G.","[' (brother of Brian K. Fitzpatrick), \r', 'a Representative from Pennsylvania; born in Philadelphia, \r', 'Philadelphia County, Pa., June 28, 1963; B.A., St. Thomas University, Miami \r', 'Gardens, Florida, 1985; J.D., Dickinson School of Law, Carlisle, Pa., 1988; \r', 'lawyer, private practice; Bucks County, Pa. commissioner, 1995-2004; elected as \r', 'a Republican to the One Hundred Ninth Congress (January 3, 2005-January 3, \r', '2007); unsuccessful candidate for reelection to the One Hundred Tenth Congress \r', 'in 2006; elected as a Republican to the One Hundred Twelfth and to the two \r', 'succeeding Congresses (January 3, 2011-January 3, 2017); was not a candidate \r', 'for reelection to the One Hundred Fifteenth Congress in 2016.\r']",F000451,1,0,1,0,0,0,0,0,0,0
"FLEISCHMANN, Chuck","['a Representative from Tennessee; born in Manhattan, New York County, \r', 'N.Y., October 11, 1962; B.A., University of Illinois, Urbana-Champaign, Ill., \r', '1983; J.D., University of Tennessee, Knoxville, Tenn., 1986; lawyer, private \r', 'practice; elected as a Republican to the One Hundred Twelfth and to the three \r', 'succeeding Congresses (January 3, 2011-present). \r']",F000459,1,0,1,0,0,0,0,0,0,0
"FLEMING, John","[' (relative of Henry Clay and John Thomas Clay), \r', 'a Representative from Louisiana; born in Meridian, Lauderdale \r', 'County, Miss., July 5, 1951; B.S., University of Mississippi, Oxford, Miss., \r', '1973; M.D., University of Mississippi, Jackson, Miss., 1976; United States \r', 'Navy, 1976-1982; physician; entrepreneur; Webster Parish, La., coroner, \r', '1996-2000; elected as a Republican to the One Hundred Eleventh and to the three \r', 'succeeding Congresses (January 3, 2009-January 3, 2017); was not a candidate \r', 'for reelection to the One Hundred Fifteenth Congress in 2016, but was an \r', 'unsuccessful candidate for election to the United States Senate.\r']",F000456,0,1,0,0,0,0,0,0,1,0
"FLORES, Bill","['a Representative from Texas; born in Cheyenne, Laramie County, Wyo., \r', 'February 25, 1954; B.B.A., Texas A&amp;M University, College Station, Tex., \r', '1976; M.B.A., Houston Baptist University, Houston, Tex., 1985; certified public \r', 'accountant; energy company executive; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",F000461,1,0,0,0,1,0,0,0,0,0
"FORBES, J. Randy","['a Representative from Virginia; born in Chesapeake, Chesapeake \r', 'County, Va., February 17, 1952; graduated from Great Bridge High School, \r', 'Chesapeake, Va., 1970; B.A., Randolph-Macon College, Ashland, Va., 1974; J.D., \r', 'University of Virginia, Charlottesville, Va., 1977; lawyer, private practice; \r', 'chairman, Republican Party of Virginia, 1996-2001; member of the Virginia state \r', 'house of delegates, 1989-1997; member of the Virginia state senate, 1997-2001; \r', 'elected as a Republican to the One Hundred Seventh Congress, by special \r', 'election, to fill the vacancy caused by the death of United States \r', 'Representative Norman Sisisky, and reelected to the seven succeeding Congresses \r', '(June 19, 2001-January 3, 2017); unsuccessful candidate for renomination to the \r', 'One Hundred Fifteenth Congress in 2016.\r']",F000445,1,0,1,0,0,0,0,0,0,0
"FORTENBERRY, Jeff","['a Representative from Nebraska; born in Baton Rouge, East Baton \r', 'Rouge Parish, La., December 27, 1960; B.A., Louisiana State University, Baton \r', 'Rouge, La., 1982; M.P.P., Georgetown University, Washington, D.C., 1986; M.Th., \r', 'Franciscan University, Steubenville, Ohio, 1996; member of the Lincoln, Nebr., \r', 'city council, 1997-2001; publishing executive; elected as a Republican to the \r', 'One Hundred Ninth and to the six succeeding Congresses (January 3, \r', '2005-present).\r']",F000449,1,0,0,0,0,0,0,0,0,0
